user_id,radius,iteration,FN,TP,test_size,FN_p,TP_p
5992,3,0,4,0,4,1.0,0.0
6058,3,0,12,1,13,0.9230769230769231,0.07692307692307693
6001,3,0,18,11,29,0.6206896551724138,0.3793103448275862
5964,3,0,23,8,31,0.7419354838709677,0.25806451612903225
5950,3,0,3,1,4,0.75,0.25
5991,3,0,4,4,8,0.5,0.5
6177,3,0,30,279,309,0.0970873786407767,0.9029126213592233
5961,3,0,0,321,321,0.0,1.0
6176,3,0,0,93,93,0.0,1.0
5956,3,0,0,31,31,0.0,1.0
5938,3,0,15,624,639,0.023474178403755867,0.9765258215962441
6179,3,0,18,10,28,0.6428571428571429,0.35714285714285715
5947,3,0,39,21,60,0.65,0.35
5927,3,0,9,446,455,0.01978021978021978,0.9802197802197802
5977,3,0,6,300,306,0.0196078431372549,0.9803921568627451
6198,3,0,0,5,5,0.0,1.0
5957,3,0,0,45,45,0.0,1.0
6057,3,0,13,16,29,0.4482758620689655,0.5517241379310345
6043,3,0,8,0,8,1.0,0.0
6077,3,0,0,4,4,0.0,1.0
6014,3,0,11,3,14,0.7857142857142857,0.21428571428571427
6015,3,0,3,0,3,1.0,0.0
5978,3,0,3,0,3,1.0,0.0
5986,3,0,5,45,50,0.1,0.9
5959,3,0,49,310,359,0.13649025069637882,0.8635097493036211
6051,3,0,28,10,38,0.7368421052631579,0.2631578947368421
6029,3,0,2,1,3,0.6666666666666666,0.3333333333333333
6070,3,0,1,0,1,1.0,0.0
5942,3,0,0,145,145,0.0,1.0
5953,3,0,4,0,4,1.0,0.0
6076,3,0,6,1,7,0.8571428571428571,0.14285714285714285
5940,3,0,9,1,10,0.9,0.1
6109,3,0,27,66,93,0.2903225806451613,0.7096774193548387
6187,3,0,2,1,3,0.6666666666666666,0.3333333333333333
6053,3,0,0,17,17,0.0,1.0
6104,3,0,9,0,9,1.0,0.0
5943,3,0,2,0,2,1.0,0.0
6017,3,0,3,0,3,1.0,0.0
6168,3,0,11,5,16,0.6875,0.3125
5989,3,0,6,0,6,1.0,0.0
5963,3,0,6,0,6,1.0,0.0
6194,3,0,0,26,26,0.0,1.0
6167,3,0,15,4,19,0.7894736842105263,0.21052631578947367
6004,3,0,0,64,64,0.0,1.0
6030,3,0,6,1,7,0.8571428571428571,0.14285714285714285
6054,3,0,5,1,6,0.8333333333333334,0.16666666666666666
6032,3,0,11,1,12,0.9166666666666666,0.08333333333333333
6170,3,0,34,30,64,0.53125,0.46875
6063,3,0,3,0,3,1.0,0.0
5988,3,0,1,0,1,1.0,0.0
6075,3,0,3,0,3,1.0,0.0
6061,3,0,0,67,67,0.0,1.0
5965,3,0,19,30,49,0.3877551020408163,0.6122448979591837
6040,3,0,10,0,10,1.0,0.0
6059,3,0,0,85,85,0.0,1.0
6106,3,0,13,50,63,0.20634920634920634,0.7936507936507936
6031,3,0,8,6,14,0.5714285714285714,0.42857142857142855
6180,3,0,0,6,6,0.0,1.0
6039,3,0,23,40,63,0.36507936507936506,0.6349206349206349
6189,4,0,0,18,18,0.0,1.0
5936,4,0,6,0,6,1.0,0.0
6087,4,0,3,8,11,0.2727272727272727,0.7272727272727273
5973,4,0,1,847,848,0.0011792452830188679,0.9988207547169812
6085,4,0,11,1,12,0.9166666666666666,0.08333333333333333
6012,4,0,0,62,62,0.0,1.0
5982,4,0,0,6,6,0.0,1.0
5948,4,0,0,57,57,0.0,1.0
5974,4,0,6,0,6,1.0,0.0
6090,4,0,0,4,4,0.0,1.0
6068,4,0,3,0,3,1.0,0.0
5962,4,0,14,27,41,0.34146341463414637,0.6585365853658537
6033,4,0,0,1,1,0.0,1.0
6038,4,0,2,0,2,1.0,0.0
6042,4,0,26,71,97,0.26804123711340205,0.7319587628865979
5924,4,0,2,1,3,0.6666666666666666,0.3333333333333333
6083,4,0,0,27,27,0.0,1.0
6178,4,0,13,5,18,0.7222222222222222,0.2777777777777778
5958,4,0,3,1,4,0.75,0.25
6086,4,0,0,14,14,0.0,1.0
5945,4,0,5,14,19,0.2631578947368421,0.7368421052631579
5935,4,0,4,1,5,0.8,0.2
6073,4,0,12,3,15,0.8,0.2
5980,4,0,33,12,45,0.7333333333333333,0.26666666666666666
5993,4,0,14,469,483,0.028985507246376812,0.9710144927536232
6037,4,0,17,206,223,0.07623318385650224,0.9237668161434978
5979,4,0,5,0,5,1.0,0.0
5966,4,0,0,73,73,0.0,1.0
5985,4,0,3,0,3,1.0,0.0
5967,4,0,0,76,76,0.0,1.0
6188,4,0,10,12,22,0.45454545454545453,0.5454545454545454
6041,4,0,0,12,12,0.0,1.0
5972,4,0,13,0,13,1.0,0.0
6069,4,0,1,3,4,0.25,0.75
5937,4,0,1,0,1,1.0,0.0
6028,4,0,11,20,31,0.3548387096774194,0.6451612903225806
5990,4,0,0,130,130,0.0,1.0
5928,4,0,26,455,481,0.05405405405405406,0.9459459459459459
5992,4,0,4,0,4,1.0,0.0
6058,4,0,13,0,13,1.0,0.0
6001,4,0,14,15,29,0.4827586206896552,0.5172413793103449
5964,4,0,21,10,31,0.6774193548387096,0.3225806451612903
5950,4,0,3,1,4,0.75,0.25
5991,4,0,4,4,8,0.5,0.5
6177,4,0,21,288,309,0.06796116504854369,0.9320388349514563
5961,4,0,0,321,321,0.0,1.0
6176,4,0,0,93,93,0.0,1.0
5956,4,0,0,31,31,0.0,1.0
5938,4,0,16,623,639,0.025039123630672927,0.974960876369327
6179,4,0,12,16,28,0.42857142857142855,0.5714285714285714
5947,4,0,30,30,60,0.5,0.5
5927,4,0,3,452,455,0.006593406593406593,0.9934065934065934
5977,4,0,3,303,306,0.00980392156862745,0.9901960784313726
6198,4,0,0,5,5,0.0,1.0
5957,4,0,0,45,45,0.0,1.0
6057,4,0,11,18,29,0.3793103448275862,0.6206896551724138
6043,4,0,8,0,8,1.0,0.0
6077,4,0,0,4,4,0.0,1.0
6014,4,0,10,4,14,0.7142857142857143,0.2857142857142857
6015,4,0,3,0,3,1.0,0.0
5978,4,0,3,0,3,1.0,0.0
5986,4,0,6,44,50,0.12,0.88
5959,4,0,39,320,359,0.10863509749303621,0.8913649025069638
6051,4,0,21,17,38,0.5526315789473685,0.4473684210526316
6029,4,0,1,2,3,0.3333333333333333,0.6666666666666666
6070,4,0,1,0,1,1.0,0.0
5942,4,0,0,145,145,0.0,1.0
5953,4,0,4,0,4,1.0,0.0
6076,4,0,6,1,7,0.8571428571428571,0.14285714285714285
5940,4,0,5,5,10,0.5,0.5
6109,4,0,19,74,93,0.20430107526881722,0.7956989247311828
6187,4,0,2,1,3,0.6666666666666666,0.3333333333333333
6053,4,0,0,17,17,0.0,1.0
6104,4,0,9,0,9,1.0,0.0
5943,4,0,2,0,2,1.0,0.0
6017,4,0,2,1,3,0.6666666666666666,0.3333333333333333
6168,4,0,8,8,16,0.5,0.5
5989,4,0,5,1,6,0.8333333333333334,0.16666666666666666
5963,4,0,6,0,6,1.0,0.0
6194,4,0,0,26,26,0.0,1.0
6167,4,0,15,4,19,0.7894736842105263,0.21052631578947367
6004,4,0,0,64,64,0.0,1.0
